ActConfigID,RefGroupID,EditionID,ProductDescription,ProductKeyType,EULAType
{c8ffd775-fd93-4b7d-b622-20244a71009b},150,ServerSolution,Windows Small Business Server 2011 Essentials ServerSolution Retail,Retail,Retail
{bdbaaa16-4622-4547-828b-abff92a18218},150,ServerSolutionEM,ServerSolutionEM Retail,Retail,Retail
{3c2baabd-257f-4f5c-9c3e-e3112a1c939e},150,ServerSolutionsPremium,ServerSolutionsPremium Retail,Retail,Retail
{51dc19af-0ddb-4cdf-b6be-3a314f2c4da1},150,ServerSolutionsPremium,ServerSolutionsPremium Retail,Retail,Retail
{7acd9eb8-e300-444c-b38a-47cdbe065508},150,ServerStandard,Windows Server 2008 Standard OEM:NONSLP,OEM:NONSLP,OEM
{15a581b4-f839-4d26-943c-b7e72f219849},150,ServerStandard,Windows Server 2008 Standard OEM:SLP,OEM:SLP,OEM
{2e063f49-6ce7-4099-be9e-8b1c3590f5c8},150,ServerStandardV,Windows Server 2008 Standard without Hyper-V OEM:NONSLP,OEM:NONSLP,OEM
{0e18c71e-3a85-4063-b380-419652de3733},150,ServerStandardV,Windows Server 2008 Standard without Hyper-V OEM:SLP,OEM:SLP,OEM
{8210c9d1-4686-4f46-ac2e-56cf4e6ba674},150,ServerWeb,Windows Web Server 2008 OEM:NONSLP,OEM:NONSLP,OEM
{bab219ac-3f91-4cdc-8339-b643cbdd6c49},150,ServerWeb,Windows Web Server 2008 OEM:SLP,OEM:SLP,OEM
{005cf8e0-d40e-458f-8982-9ea5a37c080c},150,ServerWinSB,Server 2008 R2 Server for Windows Essential Server Solutions (WinWES) OEM:NONSLP,OEM:NONSLP,OEM
{ba480d59-94fc-46de-81f7-baf821e43488},150,ServerWinSB,Server 2008 R2 Server for Windows Essential Server Solutions (WinWES) OEM:SLP,OEM:SLP,OEM
{4539dd83-aa84-4cb8-aa73-bc89daf53a3a},150,ServerWinSB,Server 2008 R2 Server for Windows Essential Server Solutions (WinWES) Retail,Retail,Retail
{b0830b97-08a6-4370-b4da-2d136616827e},150,ServerWinSB,Server 2008 R2 Server for Windows Essential Server Solutions (WinWES) Volume:MAK,Volume:MAK,Volume
{bc7ebf48-a543-4b10-a267-029e059b5c70},150,ServerWinSB,Win 7 Server SB Retail,Retail,Retail
{79303950-2706-45d7-8157-2f00cdf0d1a4},150,ServerWinSB,Windows Server for Small Business OEM:NONSLP,OEM:NONSLP,OEM
{9f6afe16-133b-4ee3-9278-3d5d32dd2579},150,ServerWinSB,Windows Server for Small Business OEM:SLP,OEM:SLP,OEM
{9e52b173-d1b8-4cc7-8a68-fd2ab63e25e0},150,ServerWinSB,Windows Server for Small Business Retail,Retail,Retail
{b7b1d450-fb87-4054-84ee-5db525088124},150,ServerWinSBV,ServerWinSBV Retail,Retail,Retail
{104434dc-1ca5-43dd-a2c1-aa662b5dc912},150,ServerWinSBV,Windows Server for Small Business OEM:NONSLP,OEM:NONSLP,OEM
{7f8cb0c8-047f-4544-a308-0e3561354ea8},150,ServerWinSBV,Windows Server for Small Business OEM:SLP,OEM:SLP,OEM
{7b5306ad-0d02-463c-8177-59087ff8a58b},150,ServerWinSBV,Windows Server for Small Business Retail,Retail,Retail
{f4d1eec6-76d4-4b91-aef7-10b7cf7ef2cb},150,Standard,ProdKey3 Exchange Svr 2010 00150 DLA/Bypass ByPass Volume:GVLK Vol Lic S,Volume:GVLK,Volume
{448516f0-1f1d-48a8-95d9-c955b86b2ce1},150,Standard,ProdKey3 Exchange Svr 2010 00150 ProdAct Retail FPP,Retail,Retail
{f23dba60-517a-4184-bd26-066d9e3c19a9},152,HomeBasic,Windows Vista SP2 Home Basic OEM:COA,OEM:COA,OEM
{c9ad502b-ef48-41d1-a2a0-38a38e82fed0},152,ServerComputeCluster,Longhorn Compute Cluster Retail,Retail,Retail
{7afb1156-2c1d-40fc-b260-aab7442b62fe},152,ServerComputeCluster,Windows Server 2008 Compute Cluster GVLK,Volume:GVLK,Volume
{88a30fce-0fde-49b0-8cc6-4fbd568e7b5d},152,ServerComputeCluster,Windows Server HPC Retail,Retail,Retail
{4e491fef-6f37-42a3-ab48-4314d83e3627},152,ServerComputeCluster,Windows Server HPC Retail virtual,Retail,Retail
{c90d1b4e-8aa8-439e-8b9e-b6d6b6a6d975},152,ServerComputeCluster;ServerDatacenter;ServerDatacenterV;ServerEnterprise;ServerEnterpriseIA64;ServerEnterpriseV;ServerStandard;ServerStandardV;ServerWeb,Windows Server 2008 Datacenter & Itanium CSVLK,Volume:CSVLK,Volume
{56df4151-1f9f-41bf-acaa-2941c071872b},152,ServerComputeCluster;ServerEnterprise;ServerEnterpriseV;ServerStandard;ServerStandardV;ServerWeb,Windows Server 2008 Standard & Enterprise CSVLK,Volume:CSVLK,Volume
{c448fa06-49d1-44ec-82bb-0085545c3b51},152,ServerComputeCluster;ServerWeb,Windows Web & Compute Cluster Server 2008 CSVLK,Volume:CSVLK,Volume
{41606216-0fad-4425-8d6e-63be6ed8dc49},152,ServerComputeCluster;ServerWeb,Windows Web & Compute Cluster Server 2008 MAK,Volume:MAK,Volume
{5e9f548a-c8a9-44e6-a6c2-3f8d0a7a99dd},152,ServerComputeClusterV,Longhorn Compute Cluster V Retail,Retail,Retail
{68b6e220-cf09-466b-92d3-45cd964b9509},152,ServerDatacenter,Windows Server 2008 Datacenter GVLK,Volume:GVLK,Volume
{866e924e-c2a3-4872-aca1-6b48c13962d5},152,ServerDatacenter,Windows Server 2008 Datacenter Retail,Retail,Retail
{e9add589-f877-4aad-af6b-d641674d4ac9},152,ServerDatacenter;ServerDatacenterV;ServerEnterpriseIA64,Windows Server 2008 Datacenter & Itanium MAK,Volume:MAK,Volume
{fd09ef77-5647-4eff-809c-af2b64659a45},152,ServerDatacenterV,Windows Server 2008 DatacenterV GVLK,Volume:GVLK,Volume
{c1af4d90-d1bc-44ca-85d4-003ba33db3b9},152,ServerEnterprise,Windows Server 2008 Enterprise GVLK,Volume:GVLK,Volume
{32b40e5e-0c6d-4c6f-ab12-a031933fd2c6},152,ServerEnterprise,Windows Server 2008 Enterprise Retail,Retail,Retail
{bb1d27c4-959d-4f82-b0fd-c02a7be54732},152,ServerEnterprise;ServerEnterpriseV;ServerStandard;ServerStandardV,Windows Server 2008 Standard & Enterprise MAK,Volume:MAK,Volume
{01ef176b-3e0d-422a-b4f8-4ea880035e8f},152,ServerEnterpriseIA64,Windows Server 2008 Itanium GVLK,Volume:GVLK,Volume
{1ba5e036-e386-42c4-b7eb-16bdb4fa1945},152,ServerEnterpriseV,Windows Server 2008 Enterprise without Hyper-V Retail,Retail,Retail
{8198490a-add0-47b2-b3ba-316b12d647b4},152,ServerEnterpriseV,Windows Server 2008 EnterpriseV GVLK,Volume:GVLK,Volume
{8df04457-07c8-4301-bce9-d61eb76cb2d6},152,ServerHomePremium,Windows Home Server Premium Retail,Retail,Retail
{5bd23b19-aa71-4a5b-8b68-c8801c2baff6},152,ServerHomeStandard,Windows Home Server Standard Retail,Retail,Retail
{2cf1c8d6-ebe1-4ce9-83c6-c4877fae1355},152,ServerHyper,Hyper-V ProdAct All Programs,Retail,Retail
{b86c7736-91ff-4de9-bfa9-b32b8a09acac},152,ServerMediumBusinessManagement,Longhorn Medium Business Server Management Retail,Retail,Retail
{d3f5642f-081d-40b2-a4b9-efd3054d4584},152,ServerMediumBusinessMessaging,Longhorn Medium Business Server Messaging Retail,Retail,Retail
{c6936a36-69f3-4994-9857-3069c7b9ec7a},152,ServerMediumBusinessSecurity,Longhorn Medium Business Server Security Retail,Retail,Retail
{cc4c2cf8-ef29-4d8e-b168-2b65a3db3309},152,ServerSBSPremium,Longhorn SBS Premium Retail,Retail,Retail
{b3827b27-bd38-4284-98af-e4f4d1c051a0},152,ServerSBSPrime,Longhorn SBS Prime Retail,Retail,Retail
{5dad0eff-3f6f-4310-8844-422f9dc7c84b},152,ServerSBSStandard,Longhorn SBS Standard Retail,Retail,Retail
{0957c488-4993-4b07-a2a4-0097b2f8c37d},152,ServerSBSStandard,Windows Small Business Server 2011 Standard ServerSBSStandard OEM:NONSLP,OEM:NONSLP,OEM
{2b756fa4-e8d3-4eac-8722-07b044e7b6b1},152,ServerSBSStandard,Windows Small Business Server 2011 Standard ServerSBSStandard OEM:SLP,OEM:SLP,OEM
{a685cfa9-39ff-4d7d-a7ff-26e492314852},152,ServerSBSStandard,Windows Small Business Server 2011 Standard ServerSBSStandard Retail,Retail,Retail
{b5f35387-daeb-4901-a253-c6001f14fda7},152,ServerSBSStandard,Windows Small Business Server 2011 Standard ServerSBSStandard Retail:TB:Eval,Retail:TB:Eval,EVAL
{9bc8998c-0d54-4d44-b299-fb778ec57230},152,ServerSolution,Windows Small Business Server 2011 Essentials ServerSolution OEM:NONSLP,OEM:NONSLP,OEM
{0dbe8d16-b9e1-435f-9fc8-5e011438eb4c},152,ServerSolution,Windows Small Business Server 2011 Essentials ServerSolution OEM:SLP,OEM:SLP,OEM
{29b15bf5-8d7f-47e2-a0a7-ce1061254a0f},152,ServerSolution,Windows Small Business Server 2011 Essentials ServerSolution Retail,Retail,Retail
{e1808e9b-b84c-4b3e-a351-d9820702720c},152,ServerSolution;ServerSBSStandard,"Windows Small Business Server 2011 ServerSolution, ServerSBSStandard Volume:MAK",Volume:MAK,Volume
{ad2542d4-9154-4c6d-8a44-30f11ee96989},152,ServerStandard,Windows Server 2008 Standard GVLK,Volume:GVLK,Volume
{603504f9-109f-49f0-9271-8c66f7878f58},152,ServerStandard,Windows Server 2008 Standard Retail,Retail,Retail
{65ab7338-9ad0-43fe-af1b-190b577495e2},152,ServerStandardV,Windows Server 2008 Standard without Hyper-V Retail,Retail,Retail
{2401e3d0-c50a-4b58-87b2-7e794b7d2607},152,ServerStandardV,Windows Server 2008 StandardV GVLK,Volume:GVLK,Volume
{2be204da-24a0-4943-b66c-81e8464acd7e},152,ServerStorageEnterprise,Windows Storage Server Enterprise  Retail,Retail,Retail
{60207eba-8b4a-486c-a013-023b4b742c2f},152,ServerStorageExpress,Windows Storage Server Express Retail,Retail,Retail
{368856e9-43f7-4601-8358-e561f36c7dd8},152,ServerStorageStandard,Windows Storage Server  Standard Retail,Retail,Retail
{4bf433fa-ab04-4c6c-b55b-00170e14b8cd},152,ServerStorageWorkgroup,Windows Storage Server Workgroup Retail,Retail,Retail
{ddfa9f7c-f09e-40b9-8c1a-be877a9a7f4b},152,ServerWeb,Windows Server 2008 Web GVLK,Volume:GVLK,Volume
{a77a6806-f59e-4953-97d7-229317b8e6a6},152,ServerWeb,Windows Web Server 2008 Retail,Retail,Retail
{f92f836d-4d3e-4e90-a08f-2d612d65e716},152,ServerWinSB,Longhorn Server for Small Business Retail,Retail,Retail
{3059a9fd-b068-4f0d-acaf-66324dca67ac},152,ServerWinSBV,Longhorn Server for Small Business V Retail,Retail,Retail
{0101b69a-85c8-4344-8196-7a16a7790bb5},154,Business,Windows Vista Business - OEM:COA,OEM:COA,OEM
{e12dd57d-07d5-4f64-9139-a92489a626b0},154,Business,Windows Vista Business OEM:SLP,OEM:SLP,OEM
{faba8d9b-3ad6-4529-b11d-d41ec9b5d47b},154,Business,Windows Vista Business Retail,Retail,Retail
{4871de8b-3adf-4455-a7d3-fd7b6c01c939},154,Business;Enterprise;BusinessN;EnterpriseN,Windows Vista ALL Volume SKUs - CSVLK,Volume:CSVLK,Volume
{132ccb0c-51e9-49c4-b157-ccf977259947},154,BusinessN,Windows Vista Business N Retail,Retail,Retail
{c2f2d79e-121d-482c-b665-83f052c8cbcc},154,HomeBasic,Windows Vista Home Basic - OEM:COA,OEM:COA,OEM
{a3481201-436e-4fc9-88b4-34ccf7f81789},154,HomePremium,Windows Vista Home Premium - OEM:COA,OEM:COA,OEM
{3a1d44e2-bede-46fb-8a02-0cd485a1db8b},154,HomePremium,Windows Vista Home Premium Retail,Retail,Retail
{55e6dada-345d-41ab-83f0-99ad84ac1d19},154,HomePremiumN,Windows Vista Home Premium N OEM:COA,OEM:COA,OEM
{413036e1-7bcf-4a02-bab4-7b6916f17f87},154,HomePremiumN,Windows Vista Home PremiumN OEM:SLP,OEM:SLP,OEM
{24d57dfd-f6e1-48f9-a045-0520a52f84c7},154,Starter,Windows Vista Starter OEM:COA,OEM:COA,OEM
{12d7799d-9db2-4378-abb8-efaca84a6133},154,Starter,Windows Vista Starter OEM:SLP,OEM:SLP,OEM
{1105ac4c-f808-42d2-a6ae-f46183169f6f},154,Starter,Windows Vista Starter Retail,Retail,Retail
{a797d61e-1475-470b-86c8-f737a72c188d},154,StarterN,Windows Vista StarterN Retail,Retail,Retail
{f00fa8e9-ac0f-4f43-a259-a26c110cbbf9},154,Ultimate,Windows Vista Ultimate - OEM:COA,OEM:COA,OEM
{56a13760-2b9c-406f-be8a-8f2ef22f10b5},154,Ultimate,Windows Vista Ultimate MAK,Volume:MAK,Volume
{1f59edc8-ad79-4d96-a62d-c33ee78da2ec},154,Ultimate,Windows Vista Ultimate Retail,Retail,Retail
{2bd10086-9094-4140-801e-3d8ec5b0ac25},154,UltimateN,Windows Vista Ultimate N - OEM:COA,OEM:COA,OEM
{7fbe00d4-bff2-47a3-99a7-6387fd509ae2},154,UltimateN,Windows Vista UltimateN - OEM:SLP,OEM:SLP,OEM
{8f1c2cd6-4d70-4122-8eee-b4de3fb9ba17},154,UltimateN,Windows Vista UltimateN MAK,Volume:MAK,Volume
{90f4e13a-12fb-4840-b9ab-91cfb9fac5e2},154,UltimateN,Windows Vista UltimateN Retail,Retail,Retail
{093e8e65-b6ab-4526-ab64-ae4e8269b656},156,Business,Windows Vista Business - OEM:NONSLP,OEM:NONSLP,OEM
{829a4bc1-2a89-47ba-a638-0b8a206b0986},156,Business,Windows Vista Business Retail,Retail,Retail
{8cc39469-8bf4-4859-9f14-639320501a1f},156,HomeBasic,Windows Vista Home Basic - OEM:NONSLP,OEM:NONSLP,OEM
{c5d8ec70-e2ae-42d8-aaa9-eec3772438ee},156,HomePremium,Windows Vista Home Premium - OEM:NONSLP,OEM:NONSLP,OEM
{776ec0e8-2a6f-4e55-94f2-b6b1fa9cf4c5},156,HomePremiumN,Windows Vista Home Premium N - OEM:NONSLP,OEM:NONSLP,OEM
{a2855032-266b-45e6-8739-311652feeb28},156,ServerSBSStandard,Windows Small Business Server 2011 Standard ServerSBSStandard OEM:NONSLP,OEM:NONSLP,OEM
{3180af80-a6fe-4521-99cd-98808707f510},156,ServerSBSStandard,Windows Small Business Server 2011 Standard ServerSBSStandard Retail,Retail,Retail
{28e73646-24dc-4222-bf00-de8ded35ce13},156,ServerSolution,Windows Small Business Server 2011 Essentials ServerSolution OEM:NONSLP,OEM:NONSLP,OEM
{5722cd65-5a5c-4315-957a-0e4e5daef5cd},156,Starter,Windows Vista Starter - OEM:NONSLP,OEM:NONSLP,OEM
{a79a48fc-70d9-4413-ab47-81cf5d08f7ee},156,Ultimate,Windows Vista Ultimate - OEM:NONSLP,OEM:NONSLP,OEM
{fbe5f9be-2204-480a-93da-a5f81b3c52d9},156,UltimateN,Windows Vista Ultimate N - OEM:NONSLP,OEM:NONSLP,OEM
{cd2e414a-e728-421e-a934-73506387d641},158,HomeBasic,Windows Vista Home Basic - OEM:COA,OEM:COA,OEM
{da0483a8-c443-45fd-9b52-2bba9b2ee8ab},158,HomePremium,Windows Vista SP2 Home Premium OEM:COA,OEM:COA,OEM
{08efb8fe-c403-4019-a084-9da91108cead},158,HomePremiumN,Windows Vista SP2 Home PremiumN OEM:NONSLP,OEM:NONSLP,OEM
{d6a70f3f-2052-4633-a9aa-25ea0cdff672},158,Ultimate,Windows Vista Ultimate - OEM:COA,OEM:COA,OEM
{b4b150d0-ec09-4f74-910d-371ed161b2ac},160,HomeBasic,Windows Vista Home Basic - OEM:COA,OEM:COA,OEM
{b13b0123-8661-4ee2-afb7-05c37481686b},162,Business,Windows Vista Business - OEM:COA,OEM:COA,OEM
{7e0e0685-8eef-47b8-8b25-f03f9819eb17},164,Business,Windows Vista SP2 Business OEM:NONSLP,OEM:NONSLP,OEM
{121059c3-724a-48ba-b745-5ab6daad8e37},164,HomeBasic,Windows Vista SP2 Home Basic OEM:NONSLP,OEM:NONSLP,OEM
{e05164a4-fb9a-471f-8c3a-6959b4cf1b72},164,HomePremium,Windows Vista SP2 Home Premium OEM:COA,OEM:COA,OEM
{a7a4a974-ad47-420e-8e1a-83d28572058a},164,HomePremium,Windows Vista SP2 Home Premium OEM:NONSLP,OEM:NONSLP,OEM
{6c47797a-fdba-4ac8-b402-d4b937bb7edb},164,ServerHomePremium,Windows Home Server 2011 SERVERHOMEPREMIUM OEM:NONSLP,OEM:NONSLP,OEM
{3ff36ff8-6220-484c-9fb0-165ac44e0a91},164,ServerHomePremium,Windows Home Server 2011 SERVERHOMEPREMIUM OEM:SLP,OEM:SLP,OEM
{16cc978a-cf08-44f4-b02b-dfeb8bdacac2},164,ServerHomePremium,Windows Home Server 2011 SERVERHOMEPREMIUM Retail,Retail,Retail
{d26969d7-e588-4ec8-9e52-911cbe0f744a},164,ServerHomePremium,Windows Home Server 2011 SERVERHOMEPREMIUM Retail:TB:Eval,Retail:TB:Eval,EVAL
{b7c0e03c-9b98-4219-82dd-d17d9543891c},164,ServerMediumBusinessManagement,Windows Medium Business Server Management  Retail,Retail,Retail
{1404ea26-d078-4786-886a-0da035b2cd5a},164,ServerMediumBusinessManagement,Windows Medium Business Server Management OEM:NONSLP,OEM:NONSLP,OEM
{7c4ab58c-78f4-4403-bda2-d5bfb449ddf1},164,ServerMediumBusinessManagement,Windows Medium Business Server Management OEM:SLP,OEM:SLP,OEM
{92da208a-1a89-4407-88e6-bb5ca02aec47},164,ServerMediumBusinessMessaging,Windows Medium Business Server Messaging  Retail,Retail,Retail
{c99b1d91-25f1-4024-a20c-0e9da8d15225},164,ServerMediumBusinessMessaging,Windows Medium Business Server Messaging OEM:NONSLP,OEM:NONSLP,OEM
{feb01ead-d438-4556-a5b3-2b6557da8737},164,ServerMediumBusinessMessaging,Windows Medium Business Server Messaging OEM:SLP,OEM:SLP,OEM
{9c07c927-9017-4dbf-84e7-06c3a61fed6a},164,ServerMediumBusinessSecurity,Windows Medium Business Server Security  Retail,Retail,Retail
{74143dee-b000-419d-badc-b650f7e316e4},164,ServerMediumBusinessSecurity,Windows Medium Business Server Security OEM:NONSLP,OEM:NONSLP,OEM
{c135db9b-0074-4ef9-a405-a415de4e31a5},164,ServerMediumBusinessSecurity,Windows Medium Business Server Security OEM:SLP,OEM:SLP,OEM
{0dddb5b3-94b1-4b69-a916-6c82ea5542c5},164,ServerStorageEnterprise,Windows Storage Server Enterprise - MSDN,Retail,MSDN
{43329da1-7874-4e67-b612-3d59697b1677},164,ServerStorageEnterprise,Windows Storage Server Enterprise - OEM COA,OEM:COA,OEM
{416733c6-d43f-4ba1-b6e0-722aa4573cdf},164,ServerStorageEnterprise,Windows Storage Server Enterprise - OEM NSLP,OEM:NONSLP,OEM
{fdd923f8-4409-4a72-becd-d7e9aa59bca3},164,ServerStorageEnterprise,Windows Storage Server Enterprise - OEM SLP,OEM:SLP,OEM
{374a5900-7184-43cd-a96f-abfcc30a1b27},164,ServerStorageExpress,Windows Storage Server Express - MSDN,Retail,MSDN
{8e87fd23-319d-4cd6-8aa2-c590b7b0a42c},164,ServerStorageExpress,Windows Storage Server Express - OEM COA,OEM:COA,OEM
{f6a8f9fe-e072-4cb4-9fe2-a8276a1f161a},164,ServerStorageExpress,Windows Storage Server Express - OEM NSLP,OEM:NONSLP,OEM
{b2b347e5-e754-468d-afc1-7b2187288814},164,ServerStorageExpress,Windows Storage Server Express - OEM SLP,OEM:SLP,OEM
{7139ded4-7373-4651-b44b-9de7ea72ccd4},164,ServerStorageStandard,Windows Storage Server Standard - MSDN,Retail,MSDN
{3c73fddf-ec70-43b2-b642-abd2d575e102},164,ServerStorageStandard,Windows Storage Server Standard - OEM COA,OEM:COA,OEM
{5f4eb8c3-37e4-4a56-97c9-60ad9a03763d},164,ServerStorageStandard,Windows Storage Server Standard - OEM NSLP,OEM:NONSLP,OEM
{f6c23d59-6d32-4b41-acad-b0fa170733cb},164,ServerStorageStandard,Windows Storage Server Standard - OEM SLP,OEM:SLP,OEM
{ce0df6b6-ff0f-463c-93ed-3cd71752a8ac},164,ServerStorageWorkgroup,Windows Storage Server Workgroup - MSDN,Retail,MSDN
{527803e5-f705-433b-a7f1-10b647e5369a},164,ServerStorageWorkgroup,Windows Storage Server Workgroup - OEM COA,OEM:COA,OEM
{abb3e789-58ae-42ae-b308-bb2c831db127},164,ServerStorageWorkgroup,Windows Storage Server Workgroup - OEM NSLP,OEM:NONSLP,OEM
{a499fe43-12de-4873-8971-1cff6173cdaa},164,ServerStorageWorkgroup,Windows Storage Server Workgroup - OEM SLP,OEM:SLP,OEM
{4cb70ae9-faf0-4cc1-88e5-f9d1d388e39a},164,Starter,Windows Vista SP2 Starter OEM:NONSLP,OEM:NONSLP,OEM
{95fac25a-4268-48c3-ae04-071ea19594fa},164,Ultimate,Windows Vista SP2 Ultimate OEM:NONSLP,OEM:NONSLP,OEM
{6f4429fd-9729-443a-abfc-a3daf21ba4b6},166,HomeBasic,Windows Vista SP2 Home Basic OEM:COA,OEM:COA,OEM
{657fd7f1-652f-4a7f-9cef-e45e60f8b4c7},166,HomeBasic,Windows Vista SP2 Home Basic OEM:NONSLP,OEM:NONSLP,OEM
{6b16d38b-7dac-4614-9948-b4a92ddba889},166,HomePremium,Windows Vista SP2 Home Premium OEM:COA,OEM:COA,OEM
{11db994f-af86-4eb9-af35-fb4e3b0256f5},166,HomePremium,Windows Vista SP2 Home Premium OEM:NONSLP,OEM:NONSLP,OEM
{ab8e6bc4-0499-484e-8da1-761697126843},166,HomePremiumN,Windows Vista SP2 Home PremiumN OEM:COA,OEM:COA,OEM
{c6166b46-aba5-4374-8bdf-be06bde66223},166,HomePremiumN,Windows Vista SP2 Home PremiumN OEM:NONSLP,OEM:NONSLP,OEM
{920b06bf-f7d3-4291-80d3-5d3d91a8be4c},166,Starter,Windows Vista SP2 Starter OEM:COA,OEM:COA,OEM
{7fd7e3ea-1a64-4e14-abc6-541992c5ef64},166,Ultimate,Windows Vista SP2 Ultimate OEM:COA,OEM:COA,OEM
{e9528038-4625-4693-ac4d-43387ec18233},166,UltimateN,Windows Vista SP2 UltimateN OEM:COA,OEM:COA,OEM
{70449d13-fe2e-453e-a19f-68b031ff1a19},166,UltimateN,Windows Vista SP2 UltimateN OEM:NONSLP,OEM:NONSLP,OEM
{1d63ae00-7733-4e46-b0d0-ae0ab81d7638},168,ServerDatacenter,Server 2008 R2 Datacenter OEM:NONSLP,OEM:NONSLP,OEM
{b41df512-845d-4384-a2d7-ace3f778bff5},168,ServerDatacenter,Server 2008 R2 Datacenter OEM:SLP,OEM:SLP,OEM
{e1f0bb5b-2421-4b7c-81a1-03643106421d},168,ServerDatacenter,Server 2008 R2 Datacenter retail,Retail,Retail
{c0c97b05-e71a-4fe4-b234-4165f96250f6},168,ServerDatacenter,Server 2008 R2 Datacenter Retail:TB:Eval,Retail:TB:Eval,EVAL
{7482e61b-c589-4b7f-8ecc-46d455ac3b87},168,ServerDatacenter,Server 2008 R2 Datacenter Volume:GVLK,Volume:GVLK,Volume
{4ae528f4-05c3-446e-90ea-a4fbd460b83a},168,ServerDatacenter;ServerEnterpriseIA64,Server 2008 R2 DC and IA64 Volume:MAK (MAK_C),Volume:MAK,Volume
{8fe15d04-fc66-40e6-bf34-942481e06fd8},168,ServerDatacenter;ServerEnterpriseIA64;ServerEnterprise;ServerStandard;ServerWeb;ServerHPC,Server 2008 R2 DC and IA64 Volume:CSVLK (KMS_C),Volume:CSVLK,Volume
{862e432e-a461-42cf-b5dd-abc373943a4a},168,ServerEmbeddedSolution,Multipoint Server OEM:NONSLP,OEM:NONSLP,OEM
{db1b36e0-f543-4f4d-8ce6-814fa5dea00d},168,ServerEmbeddedSolution,Multipoint Server OEM:SLP,OEM:SLP,OEM
{511bf083-7a59-4f5c-b41e-81c97e039fe9},168,ServerEmbeddedSolution,Multipoint Server Retail,Retail,Retail
{f772515c-0e87-48d5-a676-e6962c3e1195},168,ServerEmbeddedSolution,Multipoint Server Volume:GVLK,Volume:GVLK,Volume
{c74dc7f6-ea35-4bd7-9776-333ab5dddae6},168,ServerEnterprise,Server 2008 R2 Enterprise OEM:NONSLP,OEM:NONSLP,OEM
{ea36520d-fbfe-4042-acd8-fe926781b615},168,ServerEnterprise,Server 2008 R2 Enterprise OEM:SLP,OEM:SLP,OEM
{b297426d-464d-4af1-abb2-3474aeecb878},168,ServerEnterprise,Server 2008 R2 Enterprise retail,Retail,Retail
{4bcc8879-e699-4159-a810-f829566662ca},168,ServerEnterprise,Server 2008 R2 Enterprise Retail:TB:Eval,Retail:TB:Eval,EVAL
{620e2b3d-09e7-42fd-802a-17a13652fe7a},168,ServerEnterprise,Server 2008 R2 Enterprise Volume:GVLK,Volume:GVLK,Volume
{c74417bd-f079-42e5-91f0-8f08ec052cba},168,ServerEnterpriseIA64,Server 2008 R2 Enterprise IA64 OEM:NONSLP,OEM:NONSLP,OEM
{eea69412-4907-4185-8322-2ce1be6912a3},168,ServerEnterpriseIA64,Server 2008 R2 Enterprise IA64 OEM:SLP,OEM:SLP,OEM
{30e54fa6-ae6a-4523-b264-d7978e977d96},168,ServerEnterpriseIA64,Server 2008 R2 Enterprise IA64 retail,Retail,Retail
{63192b0b-20c9-49dc-9936-0a33d67f8c3a},168,ServerEnterpriseIA64,Server 2008 R2 Enterprise IA64 Retail:TB:Eval,Retail:TB:Eval,EVAL
{8a26851c-1c7e-48d3-a687-fbca9b9ac16b},168,ServerEnterpriseIA64,Server 2008 R2 Enterprise IA64 Volume:GVLK,Volume:GVLK,Volume
{683b8d26-5471-4212-82fb-8148427ca281},168,ServerHPC,Server 2008 R2 Compute Cluster (HPC) OEM:COA,OEM:COA,OEM
{23af83d3-8520-491e-88fb-3f6d7ab3783a},168,ServerHPC,Server 2008 R2 Compute Cluster (HPC) OEM:NONSLP,OEM:NONSLP,OEM
{b4d69df9-cdc5-48aa-8b88-dcadf9b558ba},168,ServerHPC,Server 2008 R2 Compute Cluster (HPC) OEM:SLP,OEM:SLP,OEM
{855d35f4-a334-46e7-b7d7-23fc1a22be65},168,ServerHPC,Server 2008 R2 Compute Cluster (HPC) retail,Retail,Retail
{cda18cf3-c196-46ad-b289-60c072869994},168,ServerHPC,Server 2008 R2 Compute Cluster (HPC) Volume:GVLK,Volume:GVLK,Volume
{171ad3f3-e1f3-41e1-9d6f-0a0b9b6aba3f},168,ServerSolution,Windows Small Business Server 2011 Essentials ServerSolution Retail,Retail,Retail
{6d47464d-e43d-4228-b051-fddd47fd403f},168,ServerStandard,Server 2008 R2 Standard OEM:NONSLP,OEM:NONSLP,OEM
{9a159de8-d114-41d7-a5bf-d3574edb42fa},168,ServerStandard,Server 2008 R2 Standard OEM:NONSLP (GEO locked to CH),OEM:NONSLP,OEM
{a60c85a9-7eff-4690-8aa1-010ddf5d38f0},168,ServerStandard,Server 2008 R2 Standard OEM:SLP,OEM:SLP,OEM
{039998e3-3ef5-4adf-b758-d25fa0128ff4},168,ServerStandard,Server 2008 R2 Standard Retail,Retail,Retail
{f14c8ee3-560d-441e-aee1-325c2e9ae74a},168,ServerStandard,Server 2008 R2 Standard Retail (GEO locked to CH),Retail,Retail
{da71774d-b2c9-4c42-bb7b-a66365d5abb2},168,ServerStandard,Server 2008 R2 Standard Retail:TB:Eval,Retail:TB:Eval,EVAL
{68531fb9-5511-4989-97be-d11a0f55633f},168,ServerStandard,Server 2008 R2 Standard Volume:GVLK,Volume:GVLK,Volume
{c837408d-3762-4dea-a4d7-6dba48f6c305},168,ServerStandard,Server 2008 RC Standard OEM:SLP,OEM:SLP,OEM
